项目编码,项目名称,专业,分包类型,产值
U_ORG_XM_XZMGZ,北京西直门南小街115号综合维修改造,土建,自施,27818427.44
U_ORG_XM_YCSD,宜春时代锂离子电池生产基地项目（一期）一标段,土建,自施,0
U_ORG_XM_YCXJTJ,运城新建铜基新材料基地,土建,自施,3889304.07
U_ORG_XM_YDDSGZ,北京盈都大厦D座室内外装修改造,土建,自施,5838047.09
U_ORG_XM_YJSGZ,北京电信亦庄云计算改造,土建,自施,235811.62
U_ORG_XM_YLKJC,伊拉克纳西里耶机场EPC,土建,自施,0
U_ORG_XM_YTABND,烟台爱博诺德医用材料生产,土建,自施,4640635.68
U_ORG_XM_YTBDT,烟台智路联测半导体,土建,自施,38097817.94
U_ORG_XM_YXHE2DK,北京怀柔区雁栖湖柏崖厂村E2地块,土建,自施,30773844.02
U_ORG_XM_YYZXGZSQ,北京国家游泳中心改造三期,土建,自施,511899.05
U_ORG_XM_Z13SYJR,北京CBD核心区Z13地块商业金融,土建,自施,3465.21
U_ORG_XM_ZBSJZX,张北数据中心2A3总承包工程,土建,自施,612318.32
U_ORG_XM_ZHHFGC,珠海华发广场,土建,自施,34146101.33
U_ORG_XM_ZHZLSZ,珠海臻林山庄,土建,自施,10338729.31
U_ORG_XM_ZHZWKCZX,珠海正威科创中心,土建,自施,20860806.43
U_ORG_XM_ZJHFXCHY,湛江华发新城花园,土建,自施,43947343.95
U_ORG_XM_ZJHZZW,浙江湖州正威集团华东总部制造基地,土建,自施,59303200.68
U_ORG_XM_ZJKQSMZ,张家口下花园浅山名筑住宅小区,土建,自施,9828723.91
U_ORG_XM_ZJKTXHL,张家口腾讯怀来瑞北云数据中心,土建,自施,212414.67
U_ORG_XM_ZLDDDDK,天津中粮大道一期D地块,土建,自施,8191671.12
U_ORG_XM_ZLKJY,中粮科技园标准厂房,土建,自施,2118401.93
U_ORG_XM_ZLKJYEQ,北京中粮科技园标准厂房二期,土建,自施,4172845.8
U_ORG_XM_ZQTXYJS,重庆腾讯云计算中心,土建,自施,0
U_ORG_XM_ZSYH,中山宇宏健康花城二期四段,土建,自施,54680683.59
U_ORG_XM_ZZCNSQ,郑州智能骨干网航空港区三期,土建,自施,13843419.37
U_ORG_XM_ZZHK,郑州海康威视科技园,土建,自施,12916182.88
U_ORG_XM_ZZJYZX,郑州建业中心,土建,自施,7953920
U_ORG_XM_ZZQLY,涿州阿里云计算数据中心,土建,自施,1837629.6
