项目编码,项目名称,专业,分包类型,产值
U_ORG_XM_CDCHQSPZZ,成都成华区跳蹬河南路9号新建商品住宅项目一期,土建,自施,76519079.26
U_ORG_XM_CDDTAZF,成都青白江区大同集中安置房(二期),土建,自施,47816703.39
U_ORG_XM_CDGJTLGZLZX,成都国际铁路港展览中心,土建,自施,0
U_ORG_XM_CDGYYHKT,成都贵阳银行成都分行空调改造,土建,自施,0
U_ORG_XM_CDHJSSJ,成都黄甲尚善居C区,土建,自施,206858118.9
U_ORG_XM_CDJDF6DX,成都京东方第6代生产线,土建,自施,256485880.7
U_ORG_XM_CDJDFCK,成都京东方第6代柔性AMOLED触控一体化显示器件,土建,自施,39382520.93
U_ORG_XM_CDJDFCKFZ,成都京东方第6代柔性AMOLED触控一体化显示器件（发展）,土建,自施,3371641.12
U_ORG_XM_CDJDFGYZX,成都京东方AMOLED工艺技术测试中心,土建,自施,13550778.54
U_ORG_XM_CDJDFJD,成都京东方第6代生产线机电A标段,土建,自施,0
U_ORG_XM_CDJNRCGY,成都金牛人才公寓,土建,自施,392912270.7
U_ORG_XM_CDJTWFPPP,成都金堂县五凤镇新型城镇化PPP项目,土建,自施,45189480.3
U_ORG_XM_CDJTWFPPPJT,成都金堂县五凤镇新型城镇化PPP（集团）,土建,自施,6018152.72
U_ORG_XM_CDJXJC,成都锦绣江城EPC,土建,自施,153991899.1
U_ORG_XM_CDLTGC,成都乐天广场,土建,自施,178167893.4
U_ORG_XM_CDPJSQZHT,成都蒲江鹤山街道办社区综合体,土建,自施,171296458.5
U_ORG_XM_CDQBJPPPFJ,成都青白江区PPP·房建,土建,自施,207773814.7
U_ORG_XM_CDQBJPPPSZ,成都青白江区PPP·市政,土建,自施,6872877.9
U_ORG_XM_CDQBJPPPSZFZ,成都青白江区PPP·市政（发展）,土建,自施,1744964.43
U_ORG_XM_CDQXYG,成都千行云谷,土建,自施,24216212.09
U_ORG_XM_CDSJZAZF,成都青白江区大同集中安置房,土建,自施,0
U_ORG_XM_CDTDJD,成都泰达时代中心机电,土建,自施,0
U_ORG_XM_CDTFC,成都江宇天府城,土建,自施,20289752.6
U_ORG_XM_CDTKZJ,成都泰康之家蜀园项目一期,土建,自施,0
U_ORG_XM_CDWJQBLT,成都温江区BLT,土建,自施,38574857.61
U_ORG_XM_CDWJRX,成都温江区蓉西新城新居B区,土建,自施,0
U_ORG_XM_CDXDAZF,成都新都区成青苑及桂荷馨苑小区,土建,自施,223646857.5
U_ORG_XM_CDXJYBF,成都新津御宾府,土建,自施,110598281.3
U_ORG_XM_CDXXLJEQ,成都香榭林居二期,土建,自施,337018538.2
U_ORG_XM_CDYSDC,成都528艺术东村产业展示,土建,自施,4542662.96
U_ORG_XM_CDZG,成都紫光存储器制造基地,土建,自施,528461476.2
U_ORG_XM_CDZGSF,成都中国商飞民机示范产业园二期,土建,自施,20826626.73
U_ORG_XM_CDZHYHSY,成都中海·御湖世家,土建,自施,16993970.01
U_ORG_XM_CDZLLYJY,成都中粮·珑悦锦云,土建,自施,131873012.6
U_ORG_XM_CDZYFSYY,成都中医大附属第二医院,土建,自施,6389725.26
U_ORG_XM_CHOFG,巢湖欧菲光光学光电产业基地建设,土建,自施,57200918.33
U_ORG_XM_CPXQGZ,北京大学昌平新校区宿舍楼装修改造,土建,自施,29650.55
U_ORG_XM_CQHFBJSJ,重庆华发·滨江四季,土建,自施,115622987.7
U_ORG_XM_CQHXZZ,重庆华熙LIVE·鱼洞住宅,土建,自施,12020515.74
U_ORG_XM_CQJDF6AMOLED,重庆京东方第6代AMOLED柔性生产线,土建,自施,1189116304
U_ORG_XM_CQJDFJ,重庆京东方第8.5代半导体显示器件(局),土建,自施,0
U_ORG_XM_CQLJKGWLY,重庆两江空港物流园,土建,自施,14504651.61
U_ORG_XM_CQSKHLSEQ,重庆SK海力士二期,土建,自施,294088.52
U_ORG_XM_CQTXEQ,重庆腾讯云计算中心二期,土建,自施,2604268.3
U_ORG_XM_CQTXEQXF,重庆腾讯云计算中心二期消防工程,土建,自施,0
U_ORG_XM_CQTXXF,重庆腾讯云计算中心一期消防工程,土建,自施,0
U_ORG_XM_CQTYZX,重庆巴南体育中心,土建,自施,0
U_ORG_XM_CQYCZCZGZN,重庆永川中船重工智能制造产业园,土建,自施,77521.81
U_ORG_XM_CQYDTYG,重庆华熙LIVE·鱼洞体育馆,土建,自施,6885935.57
U_ORG_XM_CQYSCN,重庆亚士创能长寿综合制造基地,土建,自施,0
U_ORG_XM_CYJZQ,北京常营大型居住区三期,土建,自施,0
U_ORG_XM_CYMSHJC,北京朝阳门SOHO中心南区商业加层,土建,自施,3429900.24
U_ORG_XM_CYMSOHOSQ,银河搜候中心（朝阳门SOHO三期）,土建,自施,0
U_ORG_XM_CZHK,滁州惠科第8.6代薄膜晶体管液晶显示器件,土建,自施,54834.97
U_ORG_XM_CZQLDXF,常州青龙西路定销房,土建,自施,56604464.37
U_ORG_XM_D11DTFT_SZHXGD11D,深圳华星光电第11代TFT-LCD及AMOLED新型显示器件,土建,自施,36590181.76
U_ORG_XM_DGHWSYS,东莞华为研发实验室一期,土建,自施,26935882.44
U_ORG_XM_DGXTC,东莞小天才生产中心,土建,自施,92428326.07
U_ORG_XM_DLGWJ,大连港湾街二号地块,土建,自施,102139417.3
U_ORG_XM_DLXHW,大连星海湾壹号二期,土建,自施,0
U_ORG_XM_DQBYNKDX,大庆市八一农垦大学基础教学实验楼,土建,自施,30122505.94
U_ORG_XM_DQYGLQLHJJGC,大庆豫港龙泉铝合金加工材,土建,自施,4183422.88
U_ORG_XM_DTSDWRMYY,大同市第五人民医院,土建,自施,0
U_ORG_XM_DTZLDSJ,大同中联绿色大数据产业基地,土建,自施,109493868.1
U_ORG_XM_DWLZCZF,西大望路政策性住房,土建,自施,0
U_ORG_XM_DXJCZSQAZF,北京大兴国际机场噪声区安置房,土建,自施,351571248
U_ORG_XM_DXKAZFJZHZZ,北京东小口安置住房及综合整治,土建,自施,60989999.65
U_ORG_XM_DXZBDQ,北京大兴17#地项目（东区）,土建,自施,0
U_ORG_XM_DXZBXQ,大兴17#地项目总承包工程（西区）,土建,自施,0
U_ORG_XM_DYDWDYMYY,德阳市人民医院城北第五代医院,土建,自施,610942.99
U_ORG_XM_EEDSYSGD,鄂尔多斯源盛光电第5.5代AM-OLED,土建,自施,0
U_ORG_XM_FJ6AMOLED,福州第6代AMOLED柔性生产线,土建,自施,3111935.72
U_ORG_XM_FJJHCCQSCX,福建省晋华集成电路有限公司存储器生产线,土建,自施,64320828.05
U_ORG_XM_FSJHGCEQ,佛山捷和广场二期,土建,自施,195696357.9
U_ORG_XM_FSJRJRCHY,佛山金融街融辰花园,土建,自施,262036030.7
U_ORG_XM_FSJRJSD,佛山金融街顺德陈村,土建,自施,0
U_ORG_XM_FSJRJSS,佛山金融街三水,土建,自施,108579527.8
U_ORG_XM_FSJXLJHY,佛山建鑫乐家花园,土建,自施,686962.19
U_ORG_XM_FSLC,佛山绿城,土建,自施,2839215.05
U_ORG_XM_FSLQG,佛山国际体育文化演艺中心,土建,自施,10297513.63
U_ORG_XM_FSLSHLYZL,佛山市南海区里水河流域治理,土建,自施,388986.47
U_ORG_XM_FSSDGZSYXX,佛山顺德光正实验学校,土建,自施,44551167.86
U_ORG_XM_FSSDYXQ,佛山市东亚项目西区EPC,土建,自施,139172326.4
U_ORG_XM_FSYCZD,佛山怡翠尊堤嘉园D2区,土建,自施,10121188.8
U_ORG_XM_FSYGBJSQGZ,佛山市原干部家属区部分政府旧物业修缮改造,土建,自施,3829684.52
U_ORG_XM_FXMNWGQ,复兴门内危改区4·2号地项目空调系统工程,土建,自施,0
U_ORG_XM_FZJDF,福州第8.5代新型半导体显示器件生产线,土建,自施,-250330.61
U_ORG_XM_FZJDFJD,福州第8.5代新型半导体显示器件生产线机电,土建,自施,0
U_ORG_XM_GCBS38DK,北京观承别墅03-38地块二标段,土建,自施,10412368.4
U_ORG_XM_GDGSZYXY,广东工商职业学院体育馆·图书馆,土建,自施,24330857.75
U_ORG_XM_GDHYAL,广东阿里巴巴云计算数据中心河源源城区项目,土建,自施,16098393.86
U_ORG_XM_GDHYALEQ,广东阿里巴巴云计算数据中心河源源城区二期项目,土建,自施,56985227.11
U_ORG_XM_GDHYSQJD,广东阿里巴巴云计算数据中心河源源城区三期机电,土建,自施,0
U_ORG_XM_GDXNY,国电新能源技术研究院工程,土建,自施,0
U_ORG_XM_GJCYZX,国际财源中心西塔,土建,自施,108283080.6
U_ORG_XM_GJNYQXZX,国际农业科技创新中心,土建,自施,0
U_ORG_XM_GJYYZXGZ,国家游泳中心改造,土建,自施,0
U_ORG_XM_GJYYZXGZEQ,北京国家游泳中心改造二期,土建,自施,13731268
U_ORG_XM_GLWDLYC,桂林万达文化旅游城（华侨农场地块）,土建,自施,0
U_ORG_XM_GMDLGZ,北京国贸东楼改造及交通一体化,土建,自施,32278361.16
U_ORG_XM_GMSQ,国贸三期,土建,自施,0
U_ORG_XM_GMSQB,北京中国国际贸易中心三期B阶段工程,土建,自施,35897990.68
U_ORG_XM_GRGCJD,北京国锐广场机电,土建,自施,0
U_ORG_XM_GRGD,国瑞光电产业基地,土建,自施,0
U_ORG_XM_GSQYZDYQ,甘肃庆阳正大一期,土建,自施,-2791108.41
U_ORG_XM_GXNNDXCFJF,广西南宁电信东盟信息园动力中心柴发机房,土建,自施,0
U_ORG_XM_GYHYZCF,中建（天津）工业化建筑公司预制厂房,土建,自施,14981681.48
U_ORG_XM_GYSGZFYYYJD,贵阳市贵州妇女儿童国际医院机电,土建,自施,0
U_ORG_XM_GYWK,贵阳万科劲嘉大都会商业综合体,土建,自施,0
U_ORG_XM_GZALBB,广州阿里巴巴华南运营中心,土建,自施,159251447.3
U_ORG_XM_GZBLSYL,广州保利三元里,土建,自施,164152377.7
U_ORG_XM_GZBYHYC,广州黄石路白云汇广场影城,土建,自施,591835.8
U_ORG_XM_GZCSJ,广州超视堺第10.5代TFT-LCD显示器件生产线,土建,自施,85424856.2
U_ORG_XM_GZCSJFZ,广州超视堺第10.5代TFT-LCD显示器件生产线（发展）,土建,自施,6903185.72
U_ORG_XM_GZKNBLC,广州第10.5代TFT-LCD显示器生产线玻璃工厂建设,土建,自施,936148.7
U_ORG_XM_GZLGDDGC,广州LG-Display-D工程,土建,自施,6771485.79
U_ORG_XM_GZLGGP3,广州LG Display GP3,土建,自施,22973660.38
U_ORG_XM_GZPY,广州金融街番禺市桥,土建,自施,28094461.9
U_ORG_XM_GZWXN,广州维信诺第6代柔性AMOLED模组生产线,土建,自施,470948729.6
U_ORG_XM_GZWXNJD,广州维信诺第6代柔性AMOLED模组生产线机电,土建,自施,0
U_ORG_XM_GZYLSQ,广州养老社区项目示范区工程,土建,自施,0
U_ORG_XM_GZYXBDT,广州粤芯半导体,土建,自施,31498445.8
U_ORG_XM_HBGAYG,河北固安第6代有源矩阵AMOLED面板生产线,土建,自施,663918864.1
U_ORG_XM_HBGAZSJD,河北固安第6代有源矩阵AMOLED面板生产线装饰机电,土建,自施,1097531.76
U_ORG_XM_HBXAWKSYS,河北雄安新区万科实验室,土建,自施,75728.33
U_ORG_XM_HBXYZDYQ,湖北襄阳正大一期,土建,自施,-1711739.48
U_ORG_XM_HEBHRHLS,哈尔滨华润·欢乐颂,土建,自施,8747394.23
U_ORG_XM_HEBHRXFL,哈尔滨华润·幸福里,土建,自施,0
U_ORG_XM_HEBSZCYY,哈尔滨深圳产业园科创总部,土建,自施,144371253.8
U_ORG_XM_HEBZGBY,哈尔滨中国北药智慧产业新城A1地块,土建,自施,33652334.53
U_ORG_XM_HFCX,合肥长鑫12吋存储器晶圆制造基地项目一期改扩建,土建,自施,26280034.33
U_ORG_XM_HFDC,合肥鼎材新型显示配套高端电子材料生产基地,土建,自施,0
U_ORG_XM_HFFTSWG,合肥富通商务港一期BC段,土建,自施,0
U_ORG_XM_HFJDFCK,合肥京东方光电科技有限公司成品仓库,土建,自施,0
U_ORG_XM_HFJDFLDX,合肥京东方TFT-LCD六代线工程,土建,自施,0
U_ORG_XM_HFJDFLDXJD,合肥京东方TFT-LCD六代线工程(机电),土建,自施,0
U_ORG_XM_HFJDFSDWD,合肥京东方第10.5代薄膜晶体管液晶显示器件（TFT-LCD）,土建,自施,28659727.57
U_ORG_XM_HFLXYFJD,合肥联想研发基地,土建,自施,17679801.02
U_ORG_XM_HFSMGZ,北京华富商贸大楼改造装修,土建,自施,0
U_ORG_XM_HFSY,合肥视涯OLED微型显示器件厂,土建,自施,662285.41
U_ORG_XM_HFV3,合肥维信诺第六代AMOLED生产线,土建,自施,230530672.9
U_ORG_XM_HFV3FZ,合肥维信诺第六代AMOLED生产线（发展）,土建,自施,18749261.25
U_ORG_XM_HFXSCMPJJT,合肥鑫晟光电科技有限公司触摸屏生产线（局集团）,土建,自施,0
U_ORG_XM_HFYJCLCJ,合肥邮件处理车间,土建,自施,3603453.86
U_ORG_XM_HFYJCLCJFZ,合肥邮件处理车间（发展）,土建,自施,494897.35
U_ORG_XM_HFZJCF,合肥整机智能制造生产线,土建,自施,7402160.88
U_ORG_XM_HHHTKDJD,呼和浩特凯德广场·诺和木勒改造项目机电,土建,自施,0
U_ORG_XM_HJDYH,北京花家地一号,土建,自施,0
U_ORG_XM_HJJYSSZYYZX,上海黄金交易所深圳运营中心,土建,自施,47826657.78
U_ORG_XM_HKKGBSQ,海口空港综合保税区监管设施,土建,自施,9802070.05
U_ORG_XM_HKT,海口塔,土建,自施,6230049.33
U_ORG_XM_HKTSZ,海口塔南塔试桩工程,土建,自施,0
U_ORG_XM_HKYSDEQ,北京鸿坤云时代二期,土建,自施,30683806.02
U_ORG_XM_HMHT,后帽胡同23号翻、扩建工程,土建,自施,2121.17
U_ORG_XM_HNAYZZC,河南安阳内黄正大一期,土建,自施,0
U_ORG_XM_HNDSKTXT,华能大厦空调系统安装工程,土建,自施,0
U_ORG_XM_HNJTCXJD,华能人才创新创业基地,土建,自施,0
U_ORG_XM_HNTZDS,北京湖南投资大厦,土建,自施,739325.62
U_ORG_XM_HNWYBWH,河南舞阳北外环,土建,自施,1212469.59
U_ORG_XM_HNXYSWBG,河南新乡中蓝商务地块自持办公,土建,自施,84745763.22
U_ORG_XM_HNYGDSJ,淮南云谷大数据产业园(B地块),土建,自施,0
U_ORG_XM_HSQY,呼和浩特群众艺术馆,土建,自施,1507358.45
U_ORG_XM_HTDXJSSS,北京航天工程大学军事设施建设,土建,自施,107420465.6
U_ORG_XM_HXGDAZB,华星光电第8.5代TFT-LCD A标段施工总承包,土建,自施,0
U_ORG_XM_HXGDAZBJD,华星光电第8.5代TFT-LCD（综合）,土建,自施,2677212.84
U_ORG_XM_HZALYZB,杭州阿里云计算公司总部,土建,自施,118270295.7
U_ORG_XM_HZCNYG,杭州菜鸟西湖云谷产业园,土建,自施,15526783.51
U_ORG_XM_HZDTSHX,杭州地铁3号线一期工程星桥车辆段,土建,自施,117663604.5
U_ORG_XM_HZGYDYQ,哈尔滨中国移动数据机房一期,土建,自施,0
U_ORG_XM_HZHKGD,杭州海康高端安防产品及红外传感芯片研发、产业化,土建,自施,94758300.6
U_ORG_XM_HZHPDX,杭州湖畔大学,土建,自施,1992550.35
U_ORG_XM_HZLXYTC,杭州理想银泰城,土建,自施,10567678.8
U_ORG_XM_HZRHALY,杭州仁和阿里云计算数据中心,土建,自施,103396956.5
U_ORG_XM_HZXLW,广东惠州金融街巽寮湾海世界,土建,自施,28929179.75
U_ORG_XM_HZZX,杭州中芯晶圆半导体股份有限公司半导体大硅片（200mm、300mm）,土建,自施,6497420.61
U_ORG_XM_JCGJD,晋城光机电产业园一期项目EPC总承包,土建,自施,309538.36
U_ORG_XM_JJGC,823工程,土建,自施,0
U_ORG_XM_JJHCZGCGZ,九江火车站广场及滨江路改造,土建,自施,18073809.72
U_ORG_XM_JJXJKSLYQ,九江新建快速路一期,土建,自施,71706270.88
U_ORG_XM_JL43015GC,吉林省43015-3EPC,土建,自施,85307266.92
U_ORG_XM_JLMHKKMWLY,吉林梅河口康美医疗健康中心物流园,土建,自施,219849.01
U_ORG_XM_JLMHKKMYLY,吉林梅河口康美医疗健康中心医疗园,土建,自施,701619.53
U_ORG_XM_JLMHKKMYYY,吉林梅河口康美医疗健康中心医养园,土建,自施,-753289.01
U_ORG_XM_JMHFSJ,江门华发四季,土建,自施,169856961.1
U_ORG_XM_JRJAG,金融街A5改扩建,土建,自施,-481360.05
U_ORG_XM_JRJHZQ,广州金融街海珠区石岗路,土建,自施,27708073.06
U_ORG_XM_JRJYTZX,北京金融街（月坛）中心,土建,自施,0
U_ORG_XM_JSXHLZX,嘉兴市嘉善县健康护理中心,土建,自施,42362538.02
U_ORG_XM_JSZJLXCF,江苏镇江力信锂电池研发及产业化工程,土建,自施,473082.36
U_ORG_XM_JXSWZX,北京京西商务中心（西区）商业金融用地,土建,自施,0
U_ORG_XM_JXWHZX,嘉兴市文化艺术中心,土建,自施,292736420.8
U_ORG_XM_JXWLCC,嘉兴综合保税区物流仓储,土建,自施,51292621.09
U_ORG_XM_JXYL,北京绿城西山燕庐,土建,自施,9819767.09
U_ORG_XM_JYWKC,金隅万科城A1地块综合体,土建,自施,270707.47
U_ORG_XM_KSLFGD,昆山龙飞光电有限公司厂房一期土建工程,土建,自施,153581361.1
U_ORG_XM_KSYDGJ,昆山友达L6K厂房改建,土建,自施,0
U_ORG_XM_LFYQWK,廊坊永清紫晶翡丽,土建,自施,3487328.58
U_ORG_XM_LGYZZSPF,北京来广营北路自住型商品房,土建,自施,736506.61
U_ORG_XM_LNTSLGC,辽宁天士力现代中药示范工厂,土建,自施,2799018.78
U_ORG_XM_LNTSLSRGZ,辽宁天士力参茸厂区改造,土建,自施,1566793.07
U_ORG_XM_LTEQGZ,北京联通亦庄二期弱电改造工程,土建,自施,0
U_ORG_XM_LXHGZ,北京利星行中心改造,土建,自施,7914943.14
U_ORG_XM_LXHZX,北京利星行中心(文化交流中心),土建,自施,123205369.3
U_ORG_XM_LXHZXEQ,北京利星行中心二期,土建,自施,0
U_ORG_XM_LXZBEQ,北京联想总部园区二期,土建,自施,18462459.42
U_ORG_XM_LXZBYQ,北京联想总部园区一期,土建,自施,0
U_ORG_XM_LYSTYLJLH,洛阳隋唐园立交亮化,土建,自施,0
U_ORG_XM_LYSTYLJLHJT,洛阳隋唐园立交亮化(集团),土建,自施,0
U_ORG_XM_LYZDYQ,洛阳正大一期,土建,自施,-859983.85
U_ORG_XM_LZSOHOJD,北京丽泽soho机电,土建,自施,0
U_ORG_XM_MSKHMY,莫斯科中国贸易中心,土建,自施,22352458.5
U_ORG_XM_MTGBL,北京门头沟保利首开自住房,土建,自施,-91547.73
U_ORG_XM_MTGBLXX,北京门头沟保利小学,土建,自施,1670500.65
U_ORG_XM_MYJDF,绵阳京东方第6代AMOLED柔性生产线,土建,自施,225976924.6
U_ORG_XM_MYWSCLC,绵阳永兴污水处理厂扩建,土建,自施,4317008.55
U_ORG_XM_MYZZ,北京密云项目住宅,土建,自施,-316876.88
U_ORG_XM_NCGXWDZ,南昌高新微电子科技园,土建,自施,31858112.72
U_ORG_XM_NCJKQJD,南昌经开区LED电子信息孵化示范基地机电,土建,自施,0
U_ORG_XM_NCSSMZXJD,南昌市市民中心建设工程机电,土建,自施,0
U_ORG_XM_NGZCXQ,北京石景山区南宫住宅小区,土建,自施,0
U_ORG_XM_NJHSXFDJC,南京华夏幸福大校场项目G地块,土建,自施,25407244.7
U_ORG_XM_NJHXC,南京海峡城E地块住宅,土建,自施,208919.64
U_ORG_XM_NJKGZNGGW,南京空港智能骨干网,土建,自施,105950705.1
U_ORG_XM_NJTJD,南京台积电12吋晶圆厂与设计服务中心一期,土建,自施,168910.46
U_ORG_XM_NJTS,南京腾讯华东云计算基地,土建,自施,110430918.6
U_ORG_XM_NJYZJG29DK,南京燕子矶G29B地块,土建,自施,158562655.2
U_ORG_XM_NJZGJCDLJD,南京紫光集成电路基地,土建,自施,5145322.27
U_ORG_XM_NTALYJS,南通阿里云计算数据中心,土建,自施,99172253.24
U_ORG_XM_PAGJJRZX,深圳平安国际金融中心（局集团）,土建,自施,17425409.34
U_ORG_XM_PAJRZXNT,深圳平安金融中心南塔,土建,自施,24204202.06
U_ORG_XM_PJZW,盘锦忠旺铝业一期一标段A区,土建,自施,1421396.12
U_ORG_XM_QBJWTZX,成都青白江区文化体育中心,土建,自施,2419806.05
U_ORG_XM_QBJZHDD,成都青白江区智慧大道,土建,自施,1055294.88
U_ORG_XM_QDHFSJ,青岛华发四季,土建,自施,116387575.4
U_ORG_XM_QDHNJD,青岛华能信息产业基地机电,土建,自施,392041.33
U_ORG_XM_QDWKFCZJ,青岛万科翡翠长江,土建,自施,67551009.18
U_ORG_XM_QHBT,北京清华大学北体育馆,土建,自施,85366129.06
U_ORG_XM_QHDXBNHT,清华大学百年会堂,土建,自施,0
U_ORG_XM_QHDXGLLJD,秦皇岛香格里拉大酒店机电,土建,自施,0
U_ORG_XM_QHDXXQLJGZZ,北京清华大学学清路教工住宅（学清苑）,土建,自施,41313671.36
U_ORG_XM_QHGJDQ,清河镇住宅及配套二期公建东区,土建,自施,21878080.05
U_ORG_XM_QHGJXQ,体育设施及商业楼项目（清河）,土建,自施,0
U_ORG_XM_QHSSM,北京清华大学苏世民书院,土建,自施,211765.52
U_ORG_XM_QZSABDT,泉州三安半导体研发与产业化,土建,自施,127604842.7
U_ORG_XM_RHALYEQ,杭州仁和阿里云计算数据中心二期,土建,自施,21082649.81
U_ORG_XM_RHQSZX,中国人民银行清算总中心北京中心低压配电,土建,自施,0
U_ORG_XM_RHYY,北京市仁和医院二期,土建,自施,17036005.75
U_ORG_XM_RJZX,北京如家北纬路店装修,土建,自施,548327.86
U_ORG_XM_RMJCYSFY,北京市人民检察院三分院工程,土建,自施,0
U_ORG_XM_RZZX,容灾中心等两项工程,土建,自施,0
U_ORG_XM_SCGAFY,四川广安富盈洋房及商业,土建,自施,11822849.3
U_ORG_XM_SCGAJDGZ,四川广安富盈酒店机电改造,土建,自施,0
U_ORG_XM_SCGCCYY,四川国际创新设计产业园A地块,土建,自施,65301533.09
U_ORG_XM_SDBZZYY,山东滨州中医医院新院,土建,自施,114637975.2
U_ORG_XM_SDJCGZ,北京首都机场2号航站楼改造,土建,自施,18904369.93
U_ORG_XM_SDRCGEJD,山东荣成歌尔电子4#厂房、2#动力中心机电,土建,自施,0
U_ORG_XM_SDYDSJZX,山东移动青岛数据中心一期空调,土建,自施,0
U_ORG_XM_SDYKDKYL,北京首都医科大学临床科研楼改造,土建,自施,0
U_ORG_XM_SHGBSH,上海古北SOHO机电工程,土建,自施,0
U_ORG_XM_SHGH,上海国浩长风城二期东地块综合体,土建,自施,4326065.24
U_ORG_XM_SHPDAZF1101,上海浦东新区安置房11-01地块,土建,自施,71949931.37
U_ORG_XM_SHTKSYGZ,上海泰康申园一期改造,土建,自施,6142.09
U_ORG_XM_SHTXGKJCF,上海腾讯改扩建厂房,土建,自施,0
U_ORG_XM_SHWDNZJD,上海万科南站商务城三期机电,土建,自施,0
U_ORG_XM_SHWKXMJD,上海万科莘闵综合机电,土建,自施,0
U_ORG_XM_SJZXJD,北京数据港1号数据中心机电,土建,自施,0
U_ORG_XM_SKWKZX,北京首开万科中心,土建,自施,52580339.85
U_ORG_XM_SMDLGZ,北京生命科学实验室改造,土建,自施,230694.95
U_ORG_XM_SMKYDL,北京生命科学科研大楼,土建,自施,9876711.04
U_ORG_XM_SRHXLIVEXJYQ,上饶华熙Live·信江一期,土建,自施,10817870.53
U_ORG_XM_SWJSZX,中国生物技术学术中心,土建,自施,0
U_ORG_XM_SXDTZDYQ,山西大同正大一期,土建,自施,12414181.02
U_ORG_XM_SXWNZDYQ,陕西渭南澄城正大一期,土建,自施,28188938.37
U_ORG_XM_SYHPXCLQ,沈阳河畔新城六期,土建,自施,0
U_ORG_XM_SYHREQ,沈阳华润二期塔楼总承包工程,土建,自施,0
U_ORG_XM_SYHRYQ,沈阳华润中心项目一期,土建,自施,0
U_ORG_XM_SYHTWWLJD,三亚海棠湾国际购物中心物流基地,土建,自施,-539616.22
U_ORG_XM_SYHXD,三亚海棠湾河心岛,土建,自施,15234412.58
U_ORG_XM_SYJLSY,沈阳嘉里A2地块商业,土建,自施,1320818.14
U_ORG_XM_SYJLZX,沈阳嘉里中心T1及T4楼,土建,自施,0
U_ORG_XM_SYJLZXBDK,沈阳嘉里中心B地块3a1、3a2期,土建,自施,108589472.1
U_ORG_XM_SYJLZXJDJJT,沈阳嘉里中心居住商业（C地块）机电工程（局集团）,土建,自施,0
U_ORG_XM_SYJLZXT,沈阳嘉里中心A2地块T2办公楼总承包工程,土建,自施,1241916.78
U_ORG_XM_SYJYJD,三亚海棠湾君悦酒店,土建,自施,0
U_ORG_XM_SYLCQYCSQ,沈阳绿城全运村四期,土建,自施,15382025.99
U_ORG_XM_SYMGM,三亚美高梅酒店工程,土建,自施,32922504.62
U_ORG_XM_SYSKRY,沈阳首开如院,土建,自施,58408368.13
U_ORG_XM_SYSNYG,沈阳苏宁电子商务运营中心(一期),土建,自施,37904498.43
U_ORG_XM_SYTK,沈阳泰康之家沈园,土建,自施,119382709
U_ORG_XM_SYXCD13JQ,北京顺义新城第13街区居住区,土建,自施,525116.89
U_ORG_XM_SYXSWSQ,沈阳华润橡树湾4期,土建,自施,0
U_ORG_XM_SYZHHPZM,沈阳中海和平之门5.1期,土建,自施,3510488.35
U_ORG_XM_SYZHSYEQ,沈阳中海商业二期,土建,自施,0
U_ORG_XM_SYZJCLY,沈阳中集车辆园,土建,自施,0
U_ORG_XM_SZDSDS,深圳达实大厦改扩建,土建,自施,12852222.84
U_ORG_XM_SZDXXLXQ,深圳大学西丽校区,土建,自施,133980063.6
U_ORG_XM_SZGJYSBLJYZB,深圳至正大厦,土建,自施,17605457.63
U_ORG_XM_SZGMQJRJ,深圳光明区金融街,土建,自施,182932743.6
U_ORG_XM_SZHXDZQZ,深圳华星光电第11代大宗气体站,土建,自施,1300162
U_ORG_XM_SZJCBZZ,深圳机场调蓄池泵闸站,土建,自施,36151865.49
U_ORG_XM_SZJCKFQ,深圳机场开发区西区,土建,自施,61043342.88
U_ORG_XM_SZJLSWZX,深圳嘉里商务中心,土建,自施,126319886.1
U_ORG_XM_SZJLT,深圳金利通金融中心,土建,自施,0
U_ORG_XM_SZJSDX,深圳技术大学建设项目（一期）,土建,自施,47571990.49
U_ORG_XM_SZLHTJWQJD,苏州龙湖天街五期机电总包,土建,自施,0
U_ORG_XM_SZPACXDS,深圳平安财险大厦,土建,自施,2375212.48
U_ORG_XM_SZPDSDDSJD,深圳鹏鼎时代大厦机电,土建,自施,0
U_ORG_XM_SZQWXXSNZX,深圳前湾信息枢纽中心,土建,自施,61661067.14
U_ORG_XM_SZRYJD,深圳柔宇国际柔性显示产业园机电,土建,自施,0
U_ORG_XM_SZSCSWDS,深圳首创商务大厦,土建,自施,15840310.48
U_ORG_XM_SZSMYF,深圳水木一方大厦,土建,自施,-1552474.86
U_ORG_XM_SZSSGL,深圳石厦村综合管廊,土建,自施,129739.01
U_ORG_XM_SZSXZB,苏州三星第8.5代TFT-LCD施工总承包,土建,自施,0
U_ORG_XM_SZTK,苏州泰康之家31703地块,土建,自施,5686759.33
U_ORG_XM_SZXL,深圳西丽高尔夫球俱乐部员工宿舍,土建,自施,10679466.51
U_ORG_XM_SZYBXQ,深圳职业技术学院北校区,土建,自施,56613576.26
U_ORG_XM_SZYCC,深圳悦彩城,土建,自施,0
U_ORG_XM_SZYHDSJD,深圳宇宏大厦机电,土建,自施,0
U_ORG_XM_SZYLXDXQ,深圳职业技术学院留仙洞校区,土建,自施,214217558.1
